Report Date,2012-06-30 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,8.14,8.14,8.14,8.14,8.64,8.64,8.64,8.64,8.64,8.64,INDLMETER
Reserves,85.75,87.38,86.88,87.51,93.43,96.74,102.25,103.96,89.64,19.12,INDLMETER
Borrowings,90.57,97.74,105.71,97.15,97.0,95.44,101.53,114.64,147.98,239.59,INDLMETER
Other Liabilities,68.1,86.54,95.52,112.54,145.61,165.57,172.1,159.87,134.63,96.19,INDLMETER
Total,252.56,279.8,296.25,305.34,344.68,366.39,384.52,387.11,380.89,363.54,INDLMETER
Net Block,75.7,82.93,82.77,76.35,71.58,72.09,75.74,78.7,71.2,63.24,INDLMETER
Capital Work in Progress,0.1,0.1,0.1,,3.7,4.58,,,,,INDLMETER
Investments,0.04,0.04,0.65,0.78,0.78,0.77,0.77,0.77,0.77,0.77,INDLMETER
Other Assets,176.72,196.73,212.73,228.21,268.62,288.95,308.01,307.64,308.92,299.53,INDLMETER
Total,252.56,279.8,296.25,305.34,344.68,366.39,384.52,387.11,380.89,363.54,INDLMETER
Receivables,118.92,118.08,118.64,124.57,158.48,163.55,157.63,141.12,93.58,91.71,INDLMETER
Inventory,44.81,63.58,76.42,78.79,81.46,93.44,119.37,130.42,165.57,118.79,INDLMETER
Cash & Bank,2.76,5.9,6.97,9.4,10.52,12.69,15.64,18.36,24.66,17.89,INDLMETER
No. of Equity Shares,8136563.0,8140963.0,8140963.0,8140963.0,8640963.0,8640963.0,8640963.0,8640963.0,8640963.0,8640963.0,INDLMETER
New Bonus Shares,,,,,,,,,,,INDLMETER
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,INDLMETER
